user_id,/,/about,/features,/features/desktop,/features/mobile,/features/web,/pricing,/signup,/tutorial/end,/tutorial/intro,/tutorial/step-four,/tutorial/step-one,/tutorial/step-three,/tutorial/step-two
6160,17,0,0,0,8,6,0,18,0,0,0,0,0,0
6161,13,0,0,0,0,0,0,6,13,12,12,14,12,11
6162,4,4,0,6,0,0,7,0,0,0,0,0,0,0
6163,20,0,0,0,14,0,0,19,19,3,4,15,17,7
6164,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6165,19,0,0,3,0,19,0,5,0,0,0,0,0,0
6166,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6167,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6168,17,0,1,0,0,0,0,0,0,0,0,0,0,0
6169,16,0,0,9,0,0,0,15,11,16,8,16,16,14
6170,20,0,0,5,0,0,5,7,0,0,0,0,0,0
6171,16,0,0,0,0,0,0,8,0,0,0,0,0,0
6172,13,0,19,14,20,0,0,5,0,4,0,0,0,0
6173,12,0,13,15,0,0,10,6,0,0,0,0,0,0
6174,13,0,0,19,14,0,0,15,0,0,0,0,0,0
6175,4,0,0,0,0,0,0,8,5,1,7,12,20,15
6176,10,0,0,0,3,1,0,11,0,0,0,0,0,0
6177,7,0,19,0,8,0,13,16,0,16,0,2,0,10
6178,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6179,16,0,0,17,0,0,0,11,20,9,18,7,1,15
6180,13,0,0,14,5,14,0,7,0,16,0,0,0,0
6181,2,0,0,0,0,0,0,1,0,0,0,0,0,0
6182,14,0,0,0,0,0,18,1,0,7,0,13,0,0
6183,10,0,1,0,0,0,12,14,0,0,0,0,0,0
6184,2,0,16,0,14,8,19,2,0,0,0,0,0,0
6185,20,6,0,0,0,0,0,19,12,14,10,14,16,1
6186,2,0,0,2,0,1,0,2,0,0,0,0,0,0
6187,10,0,0,4,0,0,0,17,8,18,11,2,9,18
6188,2,0,0,0,0,0,0,2,0,0,0,0,0,0
6189,18,0,12,0,0,0,0,11,0,15,0,0,0,0
6190,8,0,0,0,2,19,10,18,0,10,0,0,0,0
6191,20,0,14,11,0,0,0,3,0,10,0,7,0,18
6192,9,20,3,0,0,0,0,0,0,0,0,0,0,0
6193,7,0,0,0,0,0,0,8,6,2,16,15,18,6
6194,18,0,0,0,0,0,0,9,0,14,0,8,0,15
6195,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6196,5,0,0,0,0,0,0,20,0,0,0,0,0,0
6197,1,0,0,0,2,1,0,2,0,0,0,0,0,0
6198,8,0,15,6,2,0,0,9,0,15,0,0,0,0
6199,12,0,6,17,0,0,0,3,0,12,0,13,0,0
6200,11,0,18,0,0,0,16,11,16,1,11,11,17,3
6201,5,0,0,0,0,10,0,13,0,6,0,12,0,7
6202,10,0,10,1,0,0,0,6,0,0,0,0,0,0
6203,9,0,7,0,5,0,0,20,0,0,0,0,0,0
6204,18,0,11,0,0,0,0,17,0,3,0,0,0,0
6205,10,0,0,0,12,0,0,12,0,18,0,15,0,0
6206,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6207,19,0,0,0,0,0,0,1,12,13,9,3,16,13
6208,20,0,0,0,0,0,0,10,2,20,3,3,14,10
6209,13,0,0,0,0,0,0,14,0,15,0,14,7,11
6210,1,0,0,0,1,0,0,2,0,0,0,0,0,0
6211,8,0,2,0,0,0,0,5,0,14,0,8,0,0
6212,5,0,0,11,0,0,5,17,0,1,0,8,0,18
6213,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6214,1,0,0,0,0,0,0,1,1,4,15,13,4,16
6215,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6216,5,0,0,0,7,0,0,5,16,12,12,11,6,1
6217,11,0,10,0,0,0,0,11,0,0,0,0,0,0
6218,20,0,0,0,1,0,0,5,0,14,19,18,9,11
6219,14,0,0,0,0,0,0,0,0,0,0,0,0,0
6220,19,0,0,0,0,3,0,5,0,9,0,8,0,0
6221,6,0,0,0,0,0,0,12,0,18,11,20,6,3
6222,4,0,0,0,0,2,0,19,0,6,0,0,0,0
6223,4,0,0,0,0,0,3,16,0,8,0,17,0,0
6224,2,0,0,1,0,1,0,2,0,0,0,0,0,0
6225,4,0,0,0,5,0,0,1,0,11,0,20,19,6
6226,20,0,14,0,0,17,0,14,0,18,0,10,0,0
6227,13,0,0,0,0,0,0,0,0,0,0,0,0,0
6228,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6229,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6230,8,0,0,0,0,10,9,18,0,4,0,13,4,7
6231,11,0,19,0,14,16,17,0,0,0,0,0,0,0
6232,7,0,0,0,0,0,0,17,0,4,1,1,16,12
6233,20,0,0,0,0,20,0,20,0,0,0,0,0,0
6234,19,0,0,12,14,0,0,9,0,9,0,14,0,13
6235,10,0,0,6,0,0,0,3,6,10,20,3,16,9
6236,3,0,0,0,0,0,0,12,0,12,0,5,0,0
6237,9,20,0,0,0,0,0,8,20,13,16,11,16,12
6238,4,0,0,0,0,0,0,18,0,15,0,19,0,19
6239,17,0,18,0,0,0,0,1,11,6,8,5,13,17
6240,16,0,0,0,0,0,0,0,0,0,0,0,0,0
6241,13,0,11,0,0,0,0,5,0,0,0,0,0,0
6242,9,0,0,0,0,0,0,18,0,0,0,0,0,0
6243,2,0,0,13,18,0,0,4,0,3,0,4,0,0
6244,10,0,0,0,0,0,0,19,14,1,13,12,10,12
6245,15,0,0,0,0,8,0,13,0,8,14,4,13,3
6246,2,0,14,0,0,0,0,6,6,10,1,16,10,17
6247,10,0,4,0,0,0,0,0,0,0,0,0,0,0
6248,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6249,1,0,1,1,0,0,0,2,0,0,0,0,0,0
6250,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6251,12,0,0,0,14,0,0,8,8,7,10,8,18,8
6252,17,0,0,8,2,0,0,20,0,15,7,17,7,10
6253,14,0,0,0,0,0,0,8,0,0,0,0,0,0
6254,10,0,14,0,0,0,0,1,0,0,0,0,0,0
6255,1,0,0,4,5,0,0,10,4,17,9,20,20,19
6256,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6257,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6258,11,0,0,0,0,6,0,9,0,0,0,0,0,0
6259,4,0,0,15,0,12,0,3,0,0,0,0,0,0
6260,16,0,0,4,0,0,0,20,0,20,0,12,0,0
6261,3,0,0,1,0,0,0,7,16,16,13,3,18,10
6262,9,0,0,5,0,0,0,19,3,19,16,5,6,18
6263,2,0,0,0,0,0,0,5,0,11,0,0,0,0
6264,7,0,0,0,0,0,0,13,6,19,20,11,15,11
6265,1,0,0,0,0,0,0,3,6,9,16,6,1,13
6266,13,0,0,0,0,0,0,0,0,0,0,0,0,0
6267,7,0,7,0,8,0,0,6,0,0,0,0,0,0
6268,6,0,0,10,0,17,0,17,8,15,1,20,10,17
6269,11,0,8,0,15,14,7,3,6,16,19,7,2,20
6270,6,0,4,0,0,0,0,8,0,17,0,19,0,0
6271,14,0,0,1,0,0,0,1,0,6,0,18,0,17
6272,20,0,2,0,15,3,17,20,19,8,16,14,20,4
6273,7,0,14,0,0,0,0,0,0,0,0,0,0,0
6274,14,0,0,0,0,0,0,4,0,11,7,9,1,10
6275,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6276,6,0,0,0,0,0,0,5,5,2,10,6,8,3
6277,4,0,9,1,0,0,0,5,17,9,12,19,2,8
6278,15,0,0,0,4,0,0,1,0,0,0,0,0,0
6279,13,0,16,0,0,6,0,13,0,4,0,19,0,0
6280,1,0,0,0,0,0,0,11,0,10,1,15,13,5
6281,13,0,0,0,0,0,4,6,0,0,0,0,0,0
6282,1,0,0,7,0,0,0,3,10,7,13,9,7,17
6283,10,0,0,0,0,0,0,2,0,0,0,0,0,0
6284,7,0,0,0,0,20,0,12,19,4,19,19,17,19
6285,9,0,14,0,0,0,0,0,0,0,0,0,0,0
6286,2,0,0,0,0,2,0,1,0,0,0,0,0,0
6287,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6288,5,0,0,3,0,19,0,18,0,12,0,0,0,0
6289,9,0,0,0,3,0,0,13,0,0,0,0,0,0
6290,3,0,17,0,0,0,0,0,0,0,0,0,0,0
6291,5,0,0,6,0,16,0,18,1,3,1,4,9,10
6292,2,0,0,0,1,0,0,1,0,0,0,0,0,0
6293,11,0,3,0,0,0,0,7,0,6,0,0,0,0
6294,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6295,8,0,0,0,3,0,0,14,0,14,18,9,14,9
6296,7,15,0,2,0,4,0,15,0,18,0,0,0,0
6297,18,0,3,0,0,20,0,4,0,5,17,13,10,3
6298,12,0,0,5,0,19,0,6,0,7,2,15,4,5
6299,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6300,20,0,0,0,0,1,0,1,0,6,0,6,12,2
6301,15,0,3,0,8,0,0,20,0,0,0,0,0,0
6302,19,0,0,0,0,0,0,7,0,5,0,0,0,0
6303,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6304,10,0,0,0,0,10,0,5,2,3,20,9,4,11
6305,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6306,16,0,0,0,0,0,0,6,0,0,0,0,0,0
6307,7,0,0,5,0,0,0,11,0,10,17,12,7,15
6308,15,0,14,1,1,1,0,0,0,0,0,0,0,0
6309,18,0,0,8,0,0,0,8,0,0,0,0,0,0
6310,7,0,7,0,3,5,0,10,0,8,0,18,11,20
6311,8,0,10,20,8,0,0,13,10,1,15,10,3,8
6312,20,0,13,0,0,20,0,12,0,9,0,0,0,0
6313,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6314,13,0,0,6,0,17,0,15,0,13,0,18,0,17
6315,6,0,0,15,0,0,0,9,0,8,0,1,7,14
6316,11,0,0,0,0,0,0,0,0,0,0,0,0,0
6317,3,0,10,0,0,0,0,0,0,0,0,0,0,0
6318,17,0,0,18,9,0,0,1,0,0,0,0,0,0
6319,9,0,0,0,0,5,0,20,12,19,17,18,10,5
6320,6,0,0,3,0,1,0,11,0,0,0,0,0,0
6321,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6322,18,0,20,9,6,10,0,6,0,8,0,0,0,0
6323,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6324,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6325,16,0,0,18,0,3,0,10,0,20,0,2,0,17
6326,19,0,0,0,20,0,8,4,0,0,0,0,0,0
6327,11,0,0,0,11,0,0,2,0,0,0,0,0,0
6328,18,0,0,0,0,0,0,2,0,19,0,0,0,0
6329,13,0,14,0,0,0,0,20,10,4,4,10,16,18
6330,18,0,0,0,0,7,0,9,0,0,0,0,0,0
6331,7,0,0,0,0,0,0,16,0,20,0,0,0,0
6332,9,0,3,20,20,0,0,15,0,9,0,14,4,15
6333,1,0,0,0,0,11,0,11,0,0,0,0,0,0
6334,8,0,0,0,6,0,18,3,0,0,0,0,0,0
6335,7,0,0,0,0,19,0,5,0,17,0,4,0,0
6336,5,0,0,0,0,0,0,3,14,1,10,6,20,18
6337,7,0,7,0,0,16,0,8,0,13,0,20,0,0
6338,16,0,0,0,16,15,0,13,8,7,13,19,17,8
6339,9,0,0,0,0,16,0,13,0,12,0,18,0,0
6340,6,0,0,0,0,0,0,20,0,4,0,7,0,2
6341,20,0,1,0,15,0,0,0,0,0,0,0,0,0
6342,20,0,0,3,0,0,0,15,0,0,0,0,0,0
6343,10,0,0,0,6,0,0,19,0,1,0,0,0,0
6344,3,0,2,0,0,14,0,6,5,5,13,12,5,20
6345,15,0,0,0,6,10,6,14,0,0,0,0,0,0
6346,20,0,10,0,0,0,0,0,0,0,0,0,0,0
6347,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6348,11,4,6,0,0,0,0,0,0,0,0,0,0,0
6349,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6350,18,0,0,0,19,0,0,13,0,14,14,10,13,5
6351,20,19,0,2,0,0,0,9,0,16,0,6,0,10
6352,7,0,0,0,0,4,0,14,0,12,8,1,6,16
6353,2,0,0,0,0,1,0,1,0,0,0,0,0,0
6354,18,0,0,16,0,8,0,0,0,0,0,0,0,0
6355,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6356,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6357,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6358,4,0,0,0,12,10,0,19,0,9,0,6,19,10
6359,12,0,15,0,18,5,8,8,0,10,8,18,13,13
6360,15,0,0,0,0,0,0,0,0,0,0,0,0,0
6361,6,0,0,0,4,1,0,19,16,2,2,15,12,9
6362,5,0,0,18,19,0,0,12,0,15,0,17,0,0
6363,1,0,0,0,0,2,0,2,0,0,0,0,0,0
6364,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6365,10,0,0,0,15,4,0,4,0,10,6,5,3,18
6366,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6367,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6368,15,0,10,0,0,0,0,0,0,0,0,0,0,0
6369,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6370,1,0,0,14,0,0,0,7,3,1,19,2,11,13
6371,1,0,0,1,0,0,0,2,0,0,0,0,0,0
6372,10,0,0,2,0,0,0,8,18,11,15,16,9,4
6373,18,0,0,0,0,0,0,5,0,0,0,0,0,0
6374,14,0,0,0,0,17,0,4,0,6,0,15,0,6
6375,11,0,0,0,0,0,0,10,10,9,4,18,15,5
6376,3,0,17,2,0,0,0,10,0,1,0,15,5,7
6377,15,0,0,15,9,0,13,3,0,1,0,19,0,6
6378,13,0,0,0,0,0,0,0,0,0,0,0,0,0
6379,10,0,0,0,0,0,0,0,0,0,0,0,0,0
6380,8,0,0,0,0,0,0,11,0,0,0,0,0,0
6381,3,0,0,0,20,10,0,9,4,4,20,12,20,7
6382,12,0,0,0,13,0,0,15,0,0,0,0,0,0
6383,1,0,0,0,0,2,0,0,0,0,0,0,0,0
6384,16,0,6,0,15,0,0,16,0,1,0,6,0,0
6385,16,0,0,10,0,0,0,14,8,2,13,4,2,2
6386,19,0,0,0,18,0,0,6,0,10,0,0,0,0
6387,9,0,0,0,0,11,0,8,5,8,20,17,6,12
6388,15,0,0,0,0,0,0,0,0,0,0,0,0,0
6389,16,0,0,0,0,0,0,0,0,0,0,0,0,0
6390,2,0,0,14,0,1,0,20,3,12,13,3,1,1
6391,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6392,20,17,0,0,0,11,0,18,10,20,17,16,20,3
6393,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6394,20,0,3,0,17,0,0,0,0,0,0,0,0,0
6395,17,0,0,0,0,0,0,7,0,4,0,20,0,0
6396,11,0,0,0,0,0,0,0,0,0,0,0,0,0
6397,9,0,0,0,0,0,0,14,0,0,0,0,0,0
6398,20,0,0,0,0,0,0,0,0,0,0,0,0,0
6399,7,0,0,0,1,11,0,4,1,11,9,10,17,7
6400,5,0,0,20,0,0,0,2,0,0,0,0,0,0
6401,15,0,0,4,0,0,0,16,16,10,1,8,1,15
6402,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6403,13,0,0,0,0,0,0,1,11,3,3,15,13,19
6404,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6405,10,0,0,0,7,0,0,6,0,12,0,6,4,9
6406,12,0,0,17,0,0,0,16,0,0,0,0,0,0
6407,17,0,19,0,13,0,0,7,0,14,0,16,0,20
6408,17,19,6,5,13,0,0,8,10,4,15,2,8,10
6409,9,0,0,17,2,0,0,13,3,19,1,20,2,14
6410,4,0,6,0,0,0,0,11,0,2,0,0,0,0
6411,14,0,0,0,0,0,0,0,0,0,0,0,0,0
6412,8,0,0,0,0,0,0,6,0,12,0,0,0,0
6413,7,0,18,0,0,9,0,0,0,0,0,0,0,0
6414,10,0,0,18,0,0,0,4,8,13,6,2,8,17
6415,19,13,0,0,0,0,0,19,13,18,20,7,18,15
6416,15,0,4,0,0,0,8,0,0,0,0,0,0,0
6417,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6418,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6419,1,0,0,0,18,0,0,2,14,16,8,3,3,8
6420,8,0,0,19,17,0,20,6,0,0,0,0,0,0
6421,12,0,0,18,0,12,2,4,0,13,0,0,0,0
6422,15,0,0,3,15,0,0,18,0,0,0,0,0,0
6423,1,0,15,0,0,0,0,10,0,1,0,0,0,0
6424,20,0,0,0,5,12,0,12,16,15,19,17,3,12
6425,10,0,11,0,0,0,0,3,0,0,0,0,0,0
6426,9,0,0,9,0,0,0,4,0,5,0,0,0,0
6427,17,0,0,0,0,0,0,2,0,17,0,0,0,0
6428,2,0,0,0,0,0,0,8,0,9,0,9,0,13
6429,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6430,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6431,15,0,0,10,0,10,6,4,0,0,0,0,0,0
6432,1,0,0,2,0,0,0,1,0,0,0,0,0,0
6433,20,0,0,15,0,17,0,16,0,0,0,0,0,0
6434,9,0,16,6,0,11,0,1,6,5,7,12,8,20
6435,11,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,2,2,0,0,0,0,0,2,0,0,0,0,0,0
6437,11,0,0,0,0,0,0,0,0,0,0,0,0,0
6438,18,0,0,12,0,0,0,6,0,0,0,0,0,0
6439,6,0,0,0,17,3,0,11,13,1,5,1,6,1
6440,10,0,0,0,0,9,0,6,0,3,20,11,8,5
6441,11,0,0,0,9,7,0,9,0,17,0,0,0,0
6442,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6443,1,0,0,2,2,0,1,2,0,0,0,0,0,0
6444,2,0,0,0,0,0,0,10,11,3,19,19,9,1
6445,1,0,0,0,0,0,0,17,0,8,18,9,6,11
6446,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6447,4,0,0,0,0,19,0,15,12,13,8,12,12,16
6448,14,0,20,0,5,0,0,7,0,19,0,17,17,14
6449,17,0,13,8,0,2,0,2,4,5,16,20,17,11
6450,10,0,0,0,0,0,0,15,0,2,0,12,7,13
6451,10,0,0,2,0,10,0,8,6,16,18,1,3,14
6452,5,0,0,0,0,10,0,9,0,4,0,3,0,0
6453,8,0,0,16,13,0,0,10,0,5,0,8,0,3
6454,13,0,0,0,0,0,0,0,0,0,0,0,0,0
6455,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6456,1,0,7,16,18,0,0,4,0,16,0,0,0,0
6457,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6458,2,0,16,0,10,0,0,20,16,8,4,4,20,5
6459,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6460,2,0,0,8,0,0,0,10,0,0,0,0,0,0
6461,1,0,0,1,2,0,1,2,0,0,0,0,0,0
6462,16,0,0,0,0,9,0,20,0,0,0,0,0,0
6463,16,0,0,0,0,0,0,0,0,0,0,0,0,0
6464,11,0,11,0,0,0,0,17,0,15,0,0,0,0
6465,16,0,10,7,18,0,0,0,0,0,0,0,0,0
6466,13,0,5,0,18,0,0,20,0,18,0,13,0,0
6467,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6468,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6469,20,0,0,0,0,20,0,4,0,3,0,8,0,17
6470,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6471,3,0,5,0,0,0,0,8,0,0,0,0,0,0
6472,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6473,3,0,0,0,0,0,0,18,0,19,0,3,12,3
6474,12,0,1,0,15,0,0,18,18,12,17,18,20,10
6475,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6476,15,0,0,2,2,0,0,9,0,8,0,0,0,0
6477,1,2,0,1,2,0,0,2,0,0,0,0,0,0
6478,13,0,0,0,0,4,0,2,0,19,0,0,0,0
6479,11,0,11,0,0,0,2,6,0,0,0,0,0,0
6480,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6481,12,0,0,0,18,0,0,4,3,18,10,13,19,18
6482,5,0,0,0,0,10,0,11,9,20,15,3,9,19
6483,19,0,0,0,0,0,0,1,0,13,0,0,0,0
6484,10,0,0,0,0,0,0,7,0,13,0,11,0,12
6485,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6486,2,0,0,0,0,2,0,1,0,0,0,0,0,0
6487,8,0,0,0,0,0,0,18,15,14,14,5,3,18
6488,1,0,0,0,0,0,0,2,0,0,0,0,0,0
6489,13,0,0,0,17,0,0,9,0,7,0,15,0,0
6490,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6491,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6492,7,0,0,5,0,0,0,5,0,0,0,0,0,0
6493,3,0,0,0,13,6,8,1,0,12,0,14,0,17
6494,7,0,0,0,0,20,0,17,0,0,0,0,0,0
6495,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6496,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6497,4,0,0,0,0,0,8,8,0,5,17,14,1,9
6498,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6499,16,0,0,0,0,0,0,8,17,1,19,11,3,10
6500,16,0,0,13,6,10,0,14,13,15,9,3,18,2
6501,14,0,0,0,0,0,0,0,0,0,0,0,0,0
6502,6,0,0,0,0,0,0,5,0,16,0,11,19,17
6503,10,0,8,0,13,9,0,12,0,0,0,0,0,0
6504,2,0,0,20,6,0,0,10,0,1,0,14,0,0
6505,7,0,0,0,0,3,0,0,0,0,0,0,0,0
6506,2,0,0,2,0,1,0,2,0,0,0,0,0,0
6507,9,0,0,6,0,0,0,11,1,19,11,2,4,8
6508,4,0,0,0,0,9,10,14,14,13,2,2,1,5
6509,20,0,0,0,0,0,0,2,0,9,0,19,0,0
6510,10,0,0,2,0,0,0,3,0,0,0,0,0,0
6511,20,0,0,0,0,0,0,0,0,0,0,0,0,0
6512,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6513,12,12,4,0,4,0,0,13,0,0,0,0,0,0
6514,14,0,0,0,16,17,0,2,0,5,0,0,0,0
6515,19,0,0,0,7,0,14,1,0,0,0,0,0,0
6516,7,0,13,0,0,0,0,0,0,0,0,0,0,0
6517,9,0,0,11,0,0,0,12,0,11,0,20,0,8
6518,8,0,0,0,15,0,0,19,0,16,0,15,0,0
6519,16,0,0,0,0,5,0,6,0,0,0,0,0,0
6520,6,0,0,0,0,9,0,20,8,7,13,18,18,20
6521,14,0,0,18,0,0,0,8,12,19,9,19,11,5
6522,6,0,1,0,13,14,0,11,6,1,6,13,19,15
6523,2,0,9,0,0,0,0,8,0,19,0,13,12,6
6524,5,0,0,0,0,16,11,1,19,14,1,18,17,13
6525,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6526,3,0,0,0,19,0,0,6,0,0,0,0,0,0
6527,8,0,0,0,0,0,0,15,0,0,0,0,0,0
6528,2,14,2,0,0,0,0,20,0,11,0,7,0,1
6529,2,0,0,0,0,0,0,2,0,0,0,0,0,0
6530,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6531,15,0,0,0,0,0,0,18,0,2,0,0,0,0
6532,8,0,17,1,0,0,0,19,0,15,0,0,0,0
6533,1,0,2,1,0,0,0,1,0,0,0,0,0,0
6534,5,17,0,17,13,14,0,20,0,14,0,1,0,17
6535,15,0,0,0,0,0,0,5,11,14,1,8,12,1
6536,6,0,13,0,0,0,9,6,0,4,0,7,0,0
6537,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6538,2,0,0,0,0,0,0,14,20,5,3,8,15,8
6539,19,0,0,0,0,20,0,18,12,14,10,19,19,18
6540,3,0,17,0,3,19,0,3,4,14,4,15,19,9
6541,15,0,0,0,0,13,0,11,5,12,16,13,11,5
6542,7,0,0,0,0,0,0,0,0,0,0,0,0,0
6543,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6544,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6545,7,0,0,0,0,0,0,7,0,0,0,0,0,0
6546,14,0,0,0,0,0,0,7,0,5,0,0,0,0
6547,13,0,0,0,0,12,0,11,0,10,0,13,0,10
6548,8,0,5,0,0,7,0,4,8,7,17,2,13,7
6549,3,0,0,11,20,0,0,18,3,4,9,13,1,20
6550,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6551,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6552,7,0,17,19,19,0,0,14,8,2,16,13,12,17
6553,1,0,11,0,0,0,0,8,0,18,0,10,0,0
6554,12,0,0,0,14,18,0,7,0,17,0,0,0,0
6555,3,0,0,0,11,0,0,0,0,0,0,0,0,0
6556,1,0,0,0,20,15,0,7,18,1,5,13,19,17
6557,7,0,0,5,11,0,0,19,0,11,0,20,16,13
6558,2,0,12,19,8,0,0,10,0,8,0,0,0,0
6559,11,0,0,0,0,0,0,0,0,0,0,0,0,0
6560,18,0,0,9,0,0,5,11,0,0,0,0,0,0
6561,13,0,0,0,0,0,0,0,0,0,0,0,0,0
6562,11,0,13,0,0,0,0,11,0,10,0,12,0,0
6563,1,0,0,0,1,0,0,1,0,0,0,0,0,0
6564,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6565,20,0,0,0,3,12,2,10,10,5,11,14,3,6
6566,20,0,3,0,0,0,0,18,0,7,0,18,0,0
6567,20,0,0,11,0,0,0,19,3,17,16,17,19,6
6568,7,0,0,0,0,0,0,9,0,0,0,0,0,0
6569,12,0,0,5,0,0,0,4,0,19,0,16,0,18
6570,4,0,0,0,0,0,0,18,8,5,1,7,17,1
6571,8,0,0,0,0,0,0,20,0,8,0,14,6,20
6572,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6573,3,0,15,2,3,2,0,6,0,13,0,7,0,17
6574,14,0,5,0,4,13,0,20,0,9,0,11,0,9
6575,9,0,19,0,2,0,0,0,0,0,0,0,0,0
6576,15,5,0,0,0,0,0,20,15,15,17,20,5,1
6577,4,0,7,0,0,0,0,0,0,0,0,0,0,0
6578,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6579,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6580,12,0,0,0,0,0,0,4,0,18,0,3,0,18
6581,14,0,0,0,0,0,0,0,0,0,0,0,0,0
6582,6,0,0,0,3,0,0,1,11,2,2,5,10,2
6583,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6584,8,0,0,0,0,0,0,4,2,14,8,16,7,17
6585,17,0,0,4,0,0,0,5,0,17,13,7,4,4
6586,1,0,0,0,0,0,0,10,0,0,0,0,0,0
6587,18,0,9,0,2,0,11,5,0,15,0,15,0,0
6588,3,0,7,0,0,13,0,19,0,0,0,0,0,0
6589,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6590,10,0,0,0,0,0,0,0,0,0,0,0,0,0
6591,18,0,0,0,0,9,0,18,0,0,0,0,0,0
6592,19,0,0,0,0,0,0,19,16,14,19,12,18,9
6593,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6594,7,0,0,0,0,0,0,0,0,0,0,0,0,0
6595,12,0,0,9,0,16,0,19,0,14,19,17,16,19
6596,13,0,10,0,1,20,0,11,18,6,15,17,3,3
6597,12,0,0,15,0,0,0,0,0,0,0,0,0,0
6598,10,0,13,0,0,0,0,7,0,0,0,0,0,0
6599,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6600,11,0,0,9,15,0,0,19,0,11,5,2,12,14
6601,13,0,0,0,0,0,0,0,0,0,0,0,0,0
6602,8,0,0,17,7,0,0,14,0,11,0,18,0,0
6603,1,0,0,0,2,0,0,0,0,0,0,0,0,0
6604,12,0,0,0,0,19,0,11,0,0,0,0,0,0
6605,16,0,0,0,0,0,0,0,0,0,0,0,0,0
6606,4,0,14,0,0,0,0,5,8,2,5,20,13,16
6607,19,0,0,0,0,0,0,7,17,5,1,5,2,1
